id,orig_Z,orig_uplift_conf,orig_necessity_conf,orig_base_lp_gold,orig_half_lp_gold,orig_full_lp_gold,orig_base_issue,orig_half_issue,orig_full_issue,orig_correct_letter,orig_options_json,lex_Z,lex_uplift_conf,lex_necessity_conf,lex_base_lp_gold,lex_half_lp_gold,lex_full_lp_gold,lex_base_issue,lex_half_issue,lex_full_issue,lex_correct_letter,lex_options_json,syn_Z,syn_uplift_conf,syn_necessity_conf,syn_base_lp_gold,syn_half_lp_gold,syn_full_lp_gold,syn_base_issue,syn_half_issue,syn_full_issue,syn_correct_letter,syn_options_json,ctx_Z,ctx_uplift_conf,ctx_necessity_conf,ctx_base_lp_gold,ctx_half_lp_gold,ctx_full_lp_gold,ctx_base_issue,ctx_half_issue,ctx_full_issue,ctx_correct_letter,ctx_options_json,Z_cluster_mean,Z_cluster_coverage,uplift_conf_cluster_mean,uplift_conf_cluster_coverage,necessity_conf_cluster_mean,necessity_conf_cluster_coverage
32,-0.0010480747,0.00090075681,0.00161381081,-0.0010480747,-0.0017611287,-0.00014731789,OK,OK,OK,C,"{""A"": ""19"", ""B"": ""18"", ""C"": ""9"", ""D"": ""10""}",-0.0047990438,0.004724302035,0.002596815035,-0.0047990438,-0.0026715568,-7.4741765e-05,OK,OK,OK,B,"{""A"": ""19"", ""B"": ""9"", ""C"": ""4.5"", ""D"": ""18""}",-0.0014093217,0.001387746388,0.001148321688,-0.0014093217,-0.001169897,-2.1575312e-05,OK,OK,OK,A,"{""A"": ""9"", ""B"": ""18"", ""C"": ""-1"", ""D"": ""10""}",-0.00234131,0.00216622911,0.00204673231,-0.00234131,-0.0022218132,-0.00017508089,OK,OK,OK,B,"{""A"": ""4.5"", ""B"": ""9"", ""C"": ""18"", ""D"": ""19""}",-0.0023994375500000003,4,0.0022947585857499998,4,0.00185141996075,4
33,-0.0061425366,0.00571634942,0.0590215668199999,-0.0061425366,-0.059447754,-0.00042618718,OK,OK,OK,D,"{""A"": ""32.5"", ""B"": ""55"", ""C"": ""66"", ""D"": ""65""}",-0.21278685,0.21271937533,0.98068142533,-0.21278685,-0.9807489,-6.747467e-05,OK,OK,OK,A,"{""A"": ""65"", ""B"": ""55"", ""C"": ""75"", ""D"": ""64""}",-2.133899,2.13361008406,0.69152898406,-2.133899,-0.6918179,-0.00028891594,OK,OK,OK,B,"{""A"": ""55"", ""B"": ""65"", ""C"": ""32.5"", ""D"": ""64""}",-0.010265727,0.01016774549,0.01591734349,-0.010265727,-0.016015325,-9.798151e-05,OK,OK,OK,C,"{""A"": ""55"", ""B"": ""32.5"", ""C"": ""65"", ""D"": ""66""}",-0.5907735284000001,4,0.590553388575,4,0.4367873299249999,4
34,-0.00015982805,7.507697000000001e-05,0.00068465362,-0.00015982805,-0.0007694047,-8.475108e-05,OK,OK,OK,B,"{""A"": ""6"", ""B"": ""3"", ""C"": ""-7"", ""D"": ""4""}",-0.00042034677,0.000352514734,0.009056389964,-0.00042034677,-0.009124222,-6.7832036e-05,OK,OK,OK,D,"{""A"": ""6"", ""B"": ""2"", ""C"": ""-7"", ""D"": ""3""}",-0.02054745,0.0203991790199999,0.53289522902,-0.02054745,-0.5330435,-0.00014827098,OK,OK,OK,C,"{""A"": ""2"", ""B"": ""4"", ""C"": ""3"", ""D"": ""-7""}",-0.00016328355,0.000135508419,0.014362911369,-0.00016328355,-0.0143906865,-2.7775131e-05,OK,OK,OK,A,"{""A"": ""3"", ""B"": ""4"", ""C"": ""1.5"", ""D"": ""6""}",-0.0053227270925,4,0.005240569785749975,4,0.13924979599325,4
35,-0.00010620803,-4.480315000000001e-05,0.00366678482,-0.00010620803,-0.003817796,-0.00015101118,OK,OK,OK,B,"{""A"": ""215"", ""B"": ""216"", ""C"": ""432"", ""D"": ""217""}",-0.00015553866,-1.3822099999999984e-05,0.00582423724,-0.00015553866,-0.005993598,-0.00016936076,OK,OK,OK,C,"{""A"": ""206"", ""B"": ""432"", ""C"": ""216"", ""D"": ""215""}",-0.0005654754,0.00030026418,0.00042640633,-0.0005654754,-0.00069161755,-0.00026521122,OK,OK,OK,B,"{""A"": ""215"", ""B"": ""216"", ""C"": ""432"", ""D"": ""226""}",-0.0003019009,0.00016625761,0.0024661001099999,-0.0003019009,-0.0026017434,-0.00013564329,OK,OK,OK,C,"{""A"": ""432"", ""B"": ""215"", ""C"": ""216"", ""D"": ""108""}",-0.0002822807475,4,0.000101974135,4,0.003095882124999975,4
37,-2.2547288,2.2534572193,3.2302090192999997,-2.2547288,-3.2314806,-0.0012715807,OK,OK,OK,D,"{""A"": ""60"", ""B"": ""20"", ""C"": ""40"", ""D"": ""30""}",-0.072903335,0.0724558113,3.0934452763,-0.072903335,-3.0938928,-0.0004475237,OK,OK,OK,C,"{""A"": ""20"", ""B"": ""60"", ""C"": ""30"", ""D"": ""31""}",-0.0069441437,0.0058720127,0.352380909,-0.0069441437,-0.35345304,-0.001072131,OK,OK,OK,C,"{""A"": ""31"", ""B"": ""15"", ""C"": ""30"", ""D"": ""20""}",-0.0497304,0.0495941611,0.6621003911,-0.0497304,-0.66223663,-0.0001362389,OK,OK,OK,A,"{""A"": ""30"", ""B"": ""29"", ""C"": ""40"", ""D"": ""60""}",-0.5960766696750001,4,0.5953448010999999,4,1.834533898925,4
38,-0.010253109,0.01015262395,0.41315207495,-0.010253109,-0.41325256,-0.00010048505,OK,OK,OK,A,"{""A"": ""300"", ""B"": ""299"", ""C"": ""301"", ""D"": ""290""}",-0.36939618,0.36913430394,0.06290428394,-0.36939618,-0.06316616,-0.00026187606,OK,OK,OK,B,"{""A"": ""600"", ""B"": ""300"", ""C"": ""301"", ""D"": ""290""}",-0.0009353569,0.0005336031,0.0346210822,-0.0009353569,-0.035022836,-0.0004017538,OK,OK,OK,B,"{""A"": ""290"", ""B"": ""300"", ""C"": ""150"", ""D"": ""600""}",-0.0013790849,0.0008755449999999,0.0090487151,-0.0013790849,-0.009552255,-0.0005035399,OK,OK,OK,B,"{""A"": ""150"", ""B"": ""300"", ""C"": ""600"", ""D"": ""301""}",-0.0954909327,4,0.09517401899749998,4,0.12993153904750002,4
39,-0.0012024039,0.00105008215,0.0899966982499999,-0.0012024039,-0.09014902,-0.00015232175,OK,OK,OK,B,"{""A"": ""46"", ""B"": ""36"", ""C"": ""26"", ""D"": ""18""}",-0.001211215,0.00099536775,0.0032373511499999,-0.001211215,-0.0034531984,-0.00021584725,OK,OK,OK,D,"{""A"": ""26"", ""B"": ""35"", ""C"": ""46"", ""D"": ""36""}",-0.00022896317,-5.0422950000000025e-05,0.02509112788,-0.00022896317,-0.025370514,-0.00027938612,OK,OK,OK,D,"{""A"": ""26"", ""B"": ""35"", ""C"": ""18"", ""D"": ""36""}",-0.020401755,0.02024407167,0.00456802567,-0.020401755,-0.004725709,-0.00015768333,OK,OK,OK,D,"{""A"": ""37"", ""B"": ""72"", ""C"": ""26"", ""D"": ""36""}",-0.0057610842675,4,0.0055597746549999995,4,0.030723300737499952,4
40,-0.00056249765,0.00040052482,0.00483414067,-0.00056249765,-0.0049961135,-0.00016197283,OK,OK,OK,C,"{""A"": ""0"", ""B"": ""5"", ""C"": ""10"", ""D"": ""20""}",-0.0032626004,0.00313660538,0.00414117798,-0.0032626004,-0.004267173,-0.00012599502,OK,OK,OK,C,"{""A"": ""11"", ""B"": ""0"", ""C"": ""10"", ""D"": ""9""}",-0.013431217,0.01333919569,0.00594115569,-0.013431217,-0.006033177,-9.202131e-05,OK,OK,OK,C,"{""A"": ""5"", ""B"": ""0"", ""C"": ""10"", ""D"": ""9""}",-0.0015554898,0.00131448219,0.00261044739,-0.0015554898,-0.002851455,-0.00024100761,OK,OK,OK,D,"{""A"": ""20"", ""B"": ""0"", ""C"": ""11"", ""D"": ""10""}",-0.004702951212500001,4,0.00454770202,4,0.0043817304325,4
41,-0.057721093,0.0575431519,0.0065909989,-0.057721093,-0.00676894,-0.0001779411,OK,OK,OK,B,"{""A"": ""30"", ""B"": ""20"", ""C"": ""10"", ""D"": ""19""}",-0.00037625042,0.000294836056,0.003192469436,-0.00037625042,-0.0032738838,-8.1414364e-05,OK,OK,OK,B,"{""A"": ""19"", ""B"": ""20"", ""C"": ""21"", ""D"": ""40""}",-6.0930977,6.0930116379940005,0.009976321994,-6.0930977,-0.010062384,-8.6062006e-05,OK,OK,OK,D,"{""A"": ""21"", ""B"": ""30"", ""C"": ""40"", ""D"": ""20""}",-0.33522183,0.33515435533,0.11456482533,-0.33522183,-0.1146323,-6.747467e-05,OK,OK,OK,C,"{""A"": ""30"", ""B"": ""10"", ""C"": ""20"", ""D"": ""19""}",-1.6216042183550001,4,1.6215009953200001,4,0.033581153914999995,4
42,-0.20315549,0.172374593,0.220565573,-0.20315549,-0.25134647,-0.030780897,OK,OK,OK,D,"{""A"": ""16"", ""B"": ""13"", ""C"": ""27"", ""D"": ""26""}",-1.1319022,1.1318222155700002,1.99919461557,-1.1319022,-1.9992746,-7.998443e-05,OK,OK,OK,C,"{""A"": ""27"", ""B"": ""13"", ""C"": ""26"", ""D"": ""52""}",-3.002007,3.001918435196,1.674954435196,-3.002007,-1.675043,-8.8564804e-05,OK,OK,OK,A,"{""A"": ""26"", ""B"": ""27"", ""C"": ""36"", ""D"": ""52""}",-0.7227987,0.72256544395,0.86093769395,-0.7227987,-0.86117095,-0.00023325605,OK,OK,OK,C,"{""A"": ""25"", ""B"": ""27"", ""C"": ""26"", ""D"": ""36""}",-1.2649658475,4,1.257170171929,4,1.1889130794290002,4
43,-0.0032646186,0.00319380838,0.00158548238,-0.0032646186,-0.0016562926,-7.081022e-05,OK,OK,OK,B,"{""A"": ""11"", ""B"": ""10"", ""C"": ""0"", ""D"": ""5""}",-0.00065588206,0.00063394918,0.00574838862,-0.00065588206,-0.0057703215,-2.193288e-05,OK,OK,OK,A,"{""A"": ""10"", ""B"": ""0"", ""C"": ""5"", ""D"": ""20""}",-0.003850184,0.003754348266,0.002613061266,-0.003850184,-0.002708897,-9.5835734e-05,OK,OK,OK,D,"{""A"": ""9"", ""B"": ""11"", ""C"": ""0"", ""D"": ""10""}",-0.00093952677,0.00074168097,0.0059933852,-0.00093952677,-0.006191231,-0.0001978458,OK,OK,OK,B,"{""A"": ""0"", ""B"": ""10"", ""C"": ""11"", ""D"": ""9""}",-0.0021775528575,4,0.002080946699,4,0.0039850793664999995,4
44,-0.00017663016,0.000114396515,0.000913906095,-0.00017663016,-0.00097613974,-6.2233645e-05,OK,OK,OK,A,"{""A"": ""600"", ""B"": ""1200"", ""C"": ""601"", ""D"": ""610""}",-0.015914807,0.01560349453,0.00206153333,-0.015914807,-0.0023728458,-0.00031131247,OK,OK,OK,D,"{""A"": ""300"", ""B"": ""1200"", ""C"": ""610"", ""D"": ""600""}",-0.00062252977,0.00019872648,0.00263635811,-0.00062252977,-0.0030601614,-0.00042380329,OK,OK,OK,B,"{""A"": ""1200"", ""B"": ""600"", ""C"": ""601"", ""D"": ""590""}",-0.0021330044,0.00198783094,0.03980693654,-0.0021330044,-0.03995211,-0.00014517346,OK,OK,OK,C,"{""A"": ""300"", ""B"": ""1200"", ""C"": ""600"", ""D"": ""610""}",-0.0047117428325,4,0.00447611211625,4,0.011354683518749999,4
45,-0.35166362,0.348056573,0.025852957,-0.35166362,-0.029460004,-0.003607047,OK,OK,OK,D,"{""A"": ""408"", ""B"": ""397"", ""C"": ""417"", ""D"": ""407""}",-2.699086,2.6984369075999997,2.2863892075999996,-2.699086,-2.2870383,-0.0006490924,OK,OK,OK,B,"{""A"": ""406"", ""B"": ""407"", ""C"": ""417"", ""D"": ""203.5""}",-0.052303363,0.0519041119999999,0.0052392576,-0.052303363,-0.0056385086,-0.000399251,OK,OK,OK,D,"{""A"": ""203.5"", ""B"": ""417"", ""C"": ""408"", ""D"": ""407""}",-3.3477051,3.3475059429500003,0.02226101695,-3.3477051,-0.022460174,-0.00019915705,OK,OK,OK,B,"{""A"": ""408"", ""B"": ""407"", ""C"": ""406"", ""D"": ""203.5""}",-1.61268952075,4,1.6114758838875,4,0.5849356097874999,4
46,-2.1182754,2.11817109972,0.03572250972,-2.1182754,-0.03582681,-0.00010430028,OK,OK,OK,B,"{""A"": ""1.5"", ""B"": ""3"", ""C"": ""6"", ""D"": ""2""}",-1.1846638,1.184594419335,2.027542319335,-1.1846638,-2.0276117,-6.9380665e-05,OK,OK,OK,B,"{""A"": ""13"", ""B"": ""3"", ""C"": ""6"", ""D"": ""4""}",-0.07336521,0.07320061572,0.1254260157199999,-0.07336521,-0.12559061,-0.00016459428,OK,OK,OK,B,"{""A"": ""1.5"", ""B"": ""3"", ""C"": ""6"", ""D"": ""-7""}",-0.032187253,0.03211334523,0.00557823263,-0.032187253,-0.0056521404,-7.390777e-05,OK,OK,OK,D,"{""A"": ""4"", ""B"": ""2"", ""C"": ""6"", ""D"": ""3""}",-0.85212291575,4,0.8520198700012499,4,0.54856726935125,4
48,-0.00065981294,0.00064920406,0.01791255112,-0.00065981294,-0.01792316,-1.060888e-05,OK,OK,OK,A,"{""A"": ""9"", ""B"": ""10"", ""C"": ""4.5"", ""D"": ""8""}",-0.0047816006,0.00432060652,0.04630991592,-0.0047816006,-0.04677091,-0.00046099408,OK,OK,OK,D,"{""A"": ""4.5"", ""B"": ""18"", ""C"": ""19"", ""D"": ""9""}",-0.002559517,0.0020156003,0.0096779353,-0.002559517,-0.010221852,-0.0005439167,OK,OK,OK,C,"{""A"": ""-1"", ""B"": ""8"", ""C"": ""9"", ""D"": ""10""}",-0.029663634,0.02953394655,0.02651648255,-0.029663634,-0.02664617,-0.00012968745,OK,OK,OK,D,"{""A"": ""8"", ""B"": ""-1"", ""C"": ""10"", ""D"": ""9""}",-0.009416141135,4,0.009129839357499999,4,0.025104221222499997,4
49,-1.7468506,1.74675917465,1.30880647465,-1.7468506,-1.3088979,-9.142535e-05,OK,OK,OK,A,"{""A"": ""20"", ""B"": ""19"", ""C"": ""10"", ""D"": ""40""}",-0.18579334,0.18566031732,0.00457761572,-0.18579334,-0.0047106384,-0.00013302268,OK,OK,OK,D,"{""A"": ""40"", ""B"": ""10"", ""C"": ""21"", ""D"": ""20""}",-0.0014630068,0.00123273195,0.00751816975,-0.0014630068,-0.0077484446,-0.00023027485,OK,OK,OK,B,"{""A"": ""30"", ""B"": ""20"", ""C"": ""40"", ""D"": ""19""}",-1.5392431,1.539214728507,1.400139128507,-1.5392431,-1.4001675,-2.8371493e-05,OK,OK,OK,A,"{""A"": ""20"", ""B"": ""30"", ""C"": ""10"", ""D"": ""21""}",-0.8683375117000001,4,0.86821673810675,4,0.68026034715675,4
50,-0.21476114,0.214741471468,0.079349531468,-0.21476114,-0.0793692,-1.9668532e-05,OK,OK,OK,A,"{""A"": ""1500"", ""B"": ""1501"", ""C"": ""750"", ""D"": ""1499""}",-0.7911302,0.79106820456,0.16231561456,-0.7911302,-0.16237761,-6.199544e-05,OK,OK,OK,A,"{""A"": ""1500"", ""B"": ""1501"", ""C"": ""3000"", ""D"": ""750""}",-0.048962515,0.0438603514,1.3866837364,-0.048962515,-1.3917859,-0.0051021636,OK,OK,OK,D,"{""A"": ""3000"", ""B"": ""1501"", ""C"": ""750"", ""D"": ""1500""}",-0.061052248,0.0594129731,0.0431697911,-0.061052248,-0.044809066,-0.0016392749,OK,OK,OK,B,"{""A"": ""1501"", ""B"": ""1500"", ""C"": ""1490"", ""D"": ""3000""}",-0.27897652575,4,0.277270750132,4,0.41787966838199997,4
52,-3.6680026,0.7121409999999999,2.1388453999999997,-3.6680026,-5.094707,-2.9558616,OK,OK,OK,C,"{""A"": ""4399"", ""B"": ""17596"", ""C"": ""8798"", ""D"": ""8797""}",-0.80516165,0.60729075,0.4287285,-0.80516165,-0.6265994,-0.1978709,OK,OK,OK,A,"{""A"": ""8798"", ""B"": ""4399"", ""C"": ""8797"", ""D"": ""8788""}",-0.62622917,0.0361419699999999,0.0184552399999999,-0.62622917,-0.60854244,-0.5900872,OK,OK,OK,A,"{""A"": ""8798"", ""B"": ""17596"", ""C"": ""8799"", ""D"": ""8788""}",-0.1620044,0.16132934,0.0011883929999999,-0.1620044,-0.001863453,-0.00067506,OK,OK,OK,B,"{""A"": ""8788"", ""B"": ""8798"", ""C"": ""8797"", ""D"": ""17596""}",-1.315349455,4,0.37922576499999994,4,0.6468043832499999,4
53,-0.033999022,0.020889499,0.123282377,-0.033999022,-0.1363919,-0.013109523,OK,OK,OK,C,"{""A"": ""930"", ""B"": ""1840"", ""C"": ""920"", ""D"": ""460""}",-0.0021277657,0.0004368436,0.0166134299,-0.0021277657,-0.018304352,-0.0016909221,OK,OK,OK,B,"{""A"": ""460"", ""B"": ""920"", ""C"": ""919"", ""D"": ""921""}",-0.05072132,0.0506955722,0.0293835582,-0.05072132,-0.029409306,-2.57478e-05,OK,OK,OK,A,"{""A"": ""920"", ""B"": ""921"", ""C"": ""910"", ""D"": ""930""}",-0.0023792714,0.00214947352,0.00297970522,-0.0023792714,-0.0032095031,-0.00022979788,OK,OK,OK,D,"{""A"": ""921"", ""B"": ""910"", ""C"": ""1840"", ""D"": ""920""}",-0.022306844774999997,4,0.01854284708,4,0.043064767579999996,4
54,-0.0002708096,-0.0001049641599999,0.00101402494,-0.0002708096,-0.0013897987,-0.00037577376,OK,OK,OK,C,"{""A"": ""33"", ""B"": ""11.5"", ""C"": ""23"", ""D"": ""46""}",-0.00026402008,0.000233141465,0.002431563885,-0.00026402008,-0.0024624425,-3.0878615e-05,OK,OK,OK,A,"{""A"": ""23"", ""B"": ""13"", ""C"": ""46"", ""D"": ""11.5""}",-6.172316,6.1721596273,0.0293823403,-6.172316,-0.029538713,-0.0001563727,OK,OK,OK,C,"{""A"": ""46"", ""B"": ""11.5"", ""C"": ""23"", ""D"": ""24""}",-0.005059817,0.00494001363,0.00964600963,-0.005059817,-0.009765813,-0.00011980337,OK,OK,OK,A,"{""A"": ""23"", ""B"": ""33"", ""C"": ""11.5"", ""D"": ""13""}",-1.5444776616700002,4,1.54430695455875,4,0.01061848468875,4
55,-4.608262,4.6081869007959995,5.109531900795999,-4.608262,-5.109607,-7.5099204e-05,OK,OK,OK,A,"{""A"": ""6"", ""B"": ""7"", ""C"": ""16"", ""D"": ""12""}",-0.0013749182,0.001318771585,2.694581153385,-0.0013749182,-2.6946373,-5.6146615e-05,OK,OK,OK,A,"{""A"": ""6"", ""B"": ""3"", ""C"": ""-4"", ""D"": ""16""}",-0.13570607,0.1350108789,0.0286175949,-0.13570607,-0.029312786,-0.0006951911,OK,OK,OK,C,"{""A"": ""7"", ""B"": ""5"", ""C"": ""6"", ""D"": ""-4""}",-0.0026921304,0.00240130845,0.15189177805,-0.0026921304,-0.1521826,-0.00029082195,OK,OK,OK,D,"{""A"": ""12"", ""B"": ""-4"", ""C"": ""3"", ""D"": ""6""}",-1.18700877965,4,1.1867294649327498,4,1.99615560678275,4
56,-0.011323278,0.0106843104,0.1670965623999999,-0.011323278,-0.16773553,-0.0006389676,OK,OK,OK,D,"{""A"": ""323"", ""B"": ""312"", ""C"": ""644"", ""D"": ""322""}",-3.5650492,3.5645162411,1.9904655411,-3.5650492,-1.9909985,-0.0005329589,OK,OK,OK,C,"{""A"": ""161"", ""B"": ""644"", ""C"": ""322"", ""D"": ""323""}",-0.0147144515,0.0145682058399999,0.19144393434,-0.0147144515,-0.19159018,-0.00014624566,OK,OK,OK,B,"{""A"": ""312"", ""B"": ""322"", ""C"": ""161"", ""D"": ""644""}",-0.2556655,0.2542793916999999,0.1985488517,-0.2556655,-0.19993496,-0.0013861083,OK,OK,OK,C,"{""A"": ""332"", ""B"": ""312"", ""C"": ""322"", ""D"": ""323""}",-0.961688107375,4,0.96101203726,4,0.636888722385,4
57,-1.446197,1.44613583829,0.01256035029,-1.446197,-0.012621512,-6.116171e-05,OK,OK,OK,A,"{""A"": ""15"", ""B"": ""7.5"", ""C"": ""30"", ""D"": ""14""}",-0.5071683,0.50697629497,0.00209170267,-0.5071683,-0.0022837077,-0.00019200503,OK,OK,OK,D,"{""A"": ""14"", ""B"": ""16"", ""C"": ""7.5"", ""D"": ""15""}",-0.5377523,0.5375418178,0.0319738838,-0.5377523,-0.032184366,-0.0002104822,OK,OK,OK,B,"{""A"": ""14"", ""B"": ""15"", ""C"": ""25"", ""D"": ""5""}",-0.24296318,0.2425325827,0.0008472935999999,-0.24296318,-0.0012778909,-0.0004305973,OK,OK,OK,C,"{""A"": ""16"", ""B"": ""25"", ""C"": ""15"", ""D"": ""7.5""}",-0.6835201949999999,4,0.6832966334399999,4,0.011868307589999976,4
58,-0.002798788,0.00268399397,0.01347482797,-0.002798788,-0.013589622,-0.00011479403,OK,OK,OK,D,"{""A"": ""49"", ""B"": ""25"", ""C"": ""51"", ""D"": ""50""}",-0.056756686,0.056705786602,1.404735400602,-0.056756686,-1.4047863,-5.0899398e-05,OK,OK,OK,A,"{""A"": ""50"", ""B"": ""100"", ""C"": ""25"", ""D"": ""51""}",-0.53079903,0.530571617,0.072154657,-0.53079903,-0.07238207,-0.000227413,OK,OK,OK,D,"{""A"": ""51"", ""B"": ""25"", ""C"": ""100"", ""D"": ""50""}",-0.0011120248,0.0010231024399999,0.00679189134,-0.0011120248,-0.0068808137,-8.892236e-05,OK,OK,OK,B,"{""A"": ""49"", ""B"": ""50"", ""C"": ""40"", ""D"": ""100""}",-0.14786663220000001,4,0.14774612500299997,4,0.37428919422800006,4
59,-0.0060501206,0.00597692767,0.00313072767,-0.0060501206,-0.0032039206,-7.319293e-05,OK,OK,OK,D,"{""A"": ""1450"", ""B"": ""720"", ""C"": ""1439"", ""D"": ""1440""}",-0.0047375755,0.0044237611499999,0.0044619716499999,-0.0047375755,-0.004775786,-0.00031381435,OK,OK,OK,C,"{""A"": ""2880"", ""B"": ""1439"", ""C"": ""1440"", ""D"": ""720""}",-0.03974257,0.0396228858999999,0.0081229529,-0.03974257,-0.008242637,-0.0001196841,OK,OK,OK,D,"{""A"": ""1441"", ""B"": ""1439"", ""C"": ""2880"", ""D"": ""1440""}",-4.8512697,4.8511174974,0.0606311974,-4.8512697,-0.0607834,-0.0001522026,OK,OK,OK,B,"{""A"": ""2880"", ""B"": ""1440"", ""C"": ""1439"", ""D"": ""1430""}",-1.225449991525,4,1.22528526803,4,0.019086712404999977,4
60,-0.0013827751,0.0012870585749999,0.008604482475,-0.0013827751,-0.008700199,-9.5716525e-05,OK,OK,OK,C,"{""A"": ""72"", ""B"": ""46"", ""C"": ""36"", ""D"": ""18""}",-0.0069892392,0.00679330063,0.00186062473,-0.0069892392,-0.0020565633,-0.00019593857,OK,OK,OK,B,"{""A"": ""46"", ""B"": ""36"", ""C"": ""18"", ""D"": ""35""}",-0.018389609,0.01799059636,0.00542322236,-0.018389609,-0.005822235,-0.00039901264,OK,OK,OK,B,"{""A"": ""72"", ""B"": ""36"", ""C"": ""37"", ""D"": ""46""}",-0.012061944,0.0119357107599999,0.00442537176,-0.012061944,-0.004551605,-0.00012623324,OK,OK,OK,C,"{""A"": ""46"", ""B"": ""26"", ""C"": ""36"", ""D"": ""35""}",-0.009705891825,4,0.00950166658124995,4,0.00507842533125,4
62,-0.032585178,0.0323613422,0.0251291472,-0.032585178,-0.025352983,-0.0002238358,OK,OK,OK,D,"{""A"": ""6001"", ""B"": ""6010"", ""C"": ""5999"", ""D"": ""6000""}",-0.18174468,0.18136890624,0.03122233224,-0.18174468,-0.031598106,-0.00037577376,OK,OK,OK,B,"{""A"": ""6010"", ""B"": ""6000"", ""C"": ""12000"", ""D"": ""3000""}",-0.0013119411,0.00110098203,0.01616759493,-0.0013119411,-0.016378554,-0.00021095907,OK,OK,OK,D,"{""A"": ""6010"", ""B"": ""5999"", ""C"": ""12000"", ""D"": ""6000""}",-0.00554841,0.00527569454,0.0038789250399999,-0.00554841,-0.0041516405,-0.00027271546,OK,OK,OK,C,"{""A"": ""12000"", ""B"": ""5999"", ""C"": ""6000"", ""D"": ""6001""}",-0.055297552274999995,4,0.055026731252499995,4,0.019099499852499976,4
64,-0.001410631,0.00132480735,0.01359887735,-0.001410631,-0.013684701,-8.582365e-05,OK,OK,OK,C,"{""A"": ""20001"", ""B"": ""19990"", ""C"": ""20000"", ""D"": ""10000""}",-0.01905034,0.01896010657,0.59431776657,-0.01905034,-0.594408,-9.023343e-05,OK,OK,OK,C,"{""A"": ""19999"", ""B"": ""40000"", ""C"": ""20000"", ""D"": ""10000""}",-3.8392825,3.83911194755,6.60781304755,-3.8392825,-6.6079836,-0.00017055245,OK,OK,OK,B,"{""A"": ""20001"", ""B"": ""20000"", ""C"": ""40000"", ""D"": ""19999""}",-0.015995832,0.0159034531,1.3964002211,-0.015995832,-1.3964926,-9.23789e-05,OK,OK,OK,D,"{""A"": ""20010"", ""B"": ""10000"", ""C"": ""40000"", ""D"": ""20000""}",-0.96893482575,4,0.9688250786425,4,2.1530324781425,4
65,-0.08148827,0.08138516202,0.46940579202,-0.08148827,-0.4695089,-0.00010310798,OK,OK,OK,B,"{""A"": ""18"", ""B"": ""19"", ""C"": ""9"", ""D"": ""9.5""}",-0.00026294807,0.0002307592499999,0.00110210418,-0.00026294807,-0.001134293,-3.218882e-05,OK,OK,OK,A,"{""A"": ""19"", ""B"": ""38"", ""C"": ""18"", ""D"": ""29""}",-2.692615,2.6923550297,0.1067773597,-2.692615,-0.10703733,-0.0002599703,OK,OK,OK,B,"{""A"": ""38"", ""B"": ""19"", ""C"": ""20"", ""D"": ""9""}",-0.0010266377,0.0009106510339999,0.003262762934,-0.0010266377,-0.0033787496,-0.000115986666,OK,OK,OK,C,"{""A"": ""9"", ""B"": ""29"", ""C"": ""19"", ""D"": ""38""}",-0.6938482139425,4,0.6937204005009999,4,0.1451370047085,4
67,-0.00035849502,0.000296261375,0.143647856355,-0.00035849502,-0.14371009,-6.2233645e-05,OK,OK,OK,A,"{""A"": ""264"", ""B"": ""263"", ""C"": ""274"", ""D"": ""254""}",-0.002524306,0.0021833268,0.0053135328,-0.002524306,-0.005654512,-0.0003409792,OK,OK,OK,D,"{""A"": ""132"", ""B"": ""263"", ""C"": ""254"", ""D"": ""264""}",-0.004310627,0.00417569843,0.0029205978299999,-0.004310627,-0.0030555264,-0.00013492857,OK,OK,OK,B,"{""A"": ""254"", ""B"": ""264"", ""C"": ""274"", ""D"": ""263""}",-0.004839979,0.00472279965,0.27943924065,-0.004839979,-0.27955642,-0.00011717935,OK,OK,OK,A,"{""A"": ""264"", ""B"": ""254"", ""C"": ""132"", ""D"": ""528""}",-0.0030083517550000003,4,0.00284452156375,4,0.10783030690874996,4
68,-0.004820164,0.00471538679,0.00759861079,-0.004820164,-0.007703388,-0.00010477721,OK,OK,OK,C,"{""A"": ""36"", ""B"": ""73"", ""C"": ""72"", ""D"": ""71""}",-0.0006190755,0.0005324176,0.0065658941,-0.0006190755,-0.006652552,-8.66579e-05,OK,OK,OK,B,"{""A"": ""36"", ""B"": ""72"", ""C"": ""71"", ""D"": ""73""}",-0.005138104,0.00496457234,0.0111925313399999,-0.005138104,-0.011366063,-0.00017353166,OK,OK,OK,C,"{""A"": ""73"", ""B"": ""82"", ""C"": ""72"", ""D"": ""71""}",-0.004846387,0.0047436367,0.0682297947,-0.004846387,-0.068332545,-0.0001027503,OK,OK,OK,B,"{""A"": ""82"", ""B"": ""72"", ""C"": ""144"", ""D"": ""71""}",-0.003855932625,4,0.0037390033575,4,0.023396707732499973,4
