id,premise_raw,premise_original_necessity,premise_original_sufficiency,premise_original_ghost,coverage_original,premise_lexical_necessity,premise_lexical_sufficiency,premise_lexical_ghost,coverage_lexical,premise_syntactic_necessity,premise_syntactic_sufficiency,premise_syntactic_ghost,coverage_syntactic,premise_pragmatic_necessity,premise_pragmatic_sufficiency,premise_pragmatic_ghost,coverage_pragmatic
36,"A balding man in a dark suit and maroon tie, with a mustache and beard, plays bagpipes, as a young blond woman standing next to him in a light blue crop top and skirt listens and sticks her tongue out.","A balding _____ in a dark suit and maroon tie, with a mustache and beard, _____ _____ as a young blond woman standing next to him in a light blue crop top and skirt listens and sticks her tongue out.","_____ _____ man _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ plays bagpipes, _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____","A balding man in a dark suit and maroon tie, with a mustache and beard, plays bagpipes, as a _____ blond woman standing next to him in a light blue _____ top and skirt listens and _____ her tongue out.",0.0750,"A balding _____ in a dark suit and maroon tie, with a mustache and beard, _____ _____ as a young blond woman standing next to him in a light blue crop top and skirt listens and sticks her tongue out.","_____ _____ man _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ plays bagpipes, _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____","A balding man in a dark suit and maroon tie, with a mustache _____ _____ plays bagpipes, as a young blond woman standing next to him in a light blue crop top and skirt listens and sticks _____ tongue out.",0.0750,"A balding _____ in a dark suit and maroon tie, with a mustache and beard, _____ _____ as a young blond woman standing next to him in a light blue crop top and skirt listens and sticks her tongue out.","_____ _____ man _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ plays bagpipes, _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____","A balding man in a dark suit and maroon tie, with a mustache and beard, plays bagpipes, as a young blond woman _____ next to him _____ a _____ blue crop top and skirt listens and sticks her tongue out.",0.0750,"A balding _____ in a dark suit and maroon tie, with a mustache and beard, _____ _____ as a young blond woman standing next to him in a light blue crop top and skirt listens and sticks her tongue out.","_____ _____ man _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ plays bagpipes, _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____","A balding man in a dark suit and _____ tie, with a mustache and beard, plays bagpipes, as a young blond woman standing next to him in a light blue crop _____ and skirt listens and _____ her tongue out.",0.0750
37,A guy wearing protective pants is carving an owl on a perch out of wood using a chainsaw.,A guy wearing _____ _____ is carving an owl on a perch out of wood using a chainsaw.,_____ _____ _____ protective pants _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____,A guy wearing protective pants _____ carving an owl _____ a perch out of wood using a chainsaw.,0.1111,A guy wearing _____ _____ is _____ an owl on a perch out of wood using a _____,_____ _____ _____ protective pants _____ carving _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ chainsaw.,_____ _____ wearing protective pants is carving an _____ on a perch _____ of wood using a chainsaw.,0.2222,_____ _____ wearing _____ _____ is _____ _____ _____ on a perch out of wood using a chainsaw.,A guy _____ protective pants _____ carving an owl _____ _____ _____ _____ _____ _____ _____ _____ _____,A guy _____ protective pants is carving an owl on _____ perch _____ _____ _____ _____ _____ chainsaw.,0.3889,A guy wearing _____ _____ is carving an owl on a perch out of wood using a chainsaw.,_____ _____ _____ protective pants _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____,A _____ wearing protective pants is carving an owl _____ a perch out of wood using a chainsaw.,0.1111
38,A man in orange is demonstrating the use of a peeler.,A _____ _____ _____ is _____ _____ _____ _____ _____ _____,_____ man in orange _____ demonstrating the use of a peeler.,_____ man in orange _____ demonstrating the use of a peeler.,0.8182,_____ _____ _____ _____ is _____ _____ _____ _____ _____ _____,A man in orange _____ demonstrating the use of a peeler.,A man in orange _____ demonstrating the use of a peeler.,0.9091,A _____ _____ _____ is _____ _____ _____ _____ _____ _____,_____ man in orange _____ demonstrating the use of a peeler.,_____ man in orange _____ demonstrating the use of a peeler.,0.8182,A _____ in orange is _____ _____ _____ _____ _____ _____,_____ man _____ _____ _____ demonstrating the use of a peeler.,_____ man _____ _____ _____ demonstrating the use of a peeler.,0.6364
39,A guy in a blue polo shirt and shorts addresses an audience in an auditorium.,_____ _____ in a blue polo shirt and shorts _____ _____ _____ _____ _____ _____,A guy _____ _____ _____ _____ _____ _____ _____ addresses an audience in an auditorium.,A guy _____ _____ _____ _____ _____ _____ _____ addresses an audience in an auditorium.,0.5333,_____ _____ in a blue polo shirt and shorts _____ _____ _____ _____ _____ _____,A guy _____ _____ _____ _____ _____ _____ _____ addresses an audience in an auditorium.,A guy _____ _____ _____ _____ _____ _____ _____ addresses an audience in an auditorium.,0.5333,_____ _____ in a blue polo shirt and shorts _____ _____ _____ _____ _____ _____,A guy _____ _____ _____ _____ _____ _____ _____ addresses an audience in an auditorium.,A guy _____ _____ _____ _____ _____ _____ _____ addresses an audience in an auditorium.,0.5333,_____ _____ in a blue polo shirt and shorts _____ _____ _____ _____ _____ _____,A guy _____ _____ _____ _____ _____ _____ _____ addresses an audience in an auditorium.,A guy _____ _____ _____ _____ _____ _____ _____ addresses an audience in an auditorium.,0.5333
41,A young girl stands barefoot on a driveway and uses a hula-hoop.,A _____ _____ stands barefoot on a driveway and uses a _____,_____ young girl _____ _____ _____ _____ _____ _____ _____ _____ hula-hoop.,_____ young girl stands barefoot on a _____ and uses _____ hula-hoop.,0.2500,A young girl stands barefoot on a driveway and uses a _____,_____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ hula-hoop.,A young girl stands barefoot on a driveway _____ uses a hula-hoop.,0.0833,A young girl stands barefoot on a driveway and uses _____ _____,_____ _____ _____ _____ _____ _____ _____ _____ _____ _____ a hula-hoop.,A young girl _____ _____ on a driveway and uses a hula-hoop.,0.1667,A young girl stands barefoot on a driveway and uses a _____,_____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ hula-hoop.,A young girl stands barefoot on a driveway and uses _____ hula-hoop.,0.0833
42,Shirtless men in their underwear are running with a blond in red underwear.,_____ _____ _____ _____ _____ are _____ with _____ _____ _____ _____ _____,Shirtless men in their underwear _____ running _____ a blond in red underwear.,Shirtless men in their underwear _____ running _____ a blond in red underwear.,0.8462,_____ _____ in their _____ are _____ with a _____ in _____ _____,Shirtless men _____ _____ underwear _____ running _____ _____ blond _____ red underwear.,Shirtless men _____ _____ underwear _____ running _____ _____ blond _____ red underwear.,0.5385,_____ _____ _____ _____ _____ are _____ with _____ _____ _____ _____ _____,Shirtless men in their underwear _____ running _____ a blond in red underwear.,Shirtless men in their underwear _____ running _____ a blond in red underwear.,0.8462,_____ _____ _____ _____ _____ are _____ with _____ _____ _____ _____ _____,Shirtless men in their underwear _____ running _____ a blond in red underwear.,Shirtless men in their underwear _____ running _____ a blond in red underwear.,0.8462
44,A native person doing a dance.,_____ _____ _____ _____ _____ _____,A native person doing a dance.,A native person doing a dance.,1.0000,A _____ _____ _____ _____ _____,_____ native person doing a dance.,_____ native person doing a dance.,0.8333,A native _____ _____ _____ _____,_____ _____ person doing a dance.,_____ _____ person doing a dance.,0.6667,A _____ _____ _____ _____ _____,_____ native person doing a dance.,_____ native person doing a dance.,0.8333
45,A person in a red hat is walking past a building that is in need of a paint job.,_____ _____ in a red hat is _____ _____ _____ _____ that is in need of a paint job.,A person _____ _____ _____ _____ _____ walking past a building _____ _____ _____ _____ _____ _____ _____ _____,A person in a _____ _____ is walking past a building that is _____ _____ of a _____ _____,0.3158,A person in a red hat is _____ _____ _____ _____ that is in need of a paint job.,_____ _____ _____ _____ _____ _____ _____ walking past a building _____ _____ _____ _____ _____ _____ _____ _____,A person in a red hat _____ walking past a building _____ is in need of _____ paint _____,0.2105,_____ _____ in a red hat is _____ _____ _____ _____ that is _____ _____ _____ _____ _____ _____,A person _____ _____ _____ _____ _____ walking past a building _____ _____ in need of a paint job.,A person _____ _____ _____ _____ _____ walking past a building _____ _____ in need of a paint job.,0.6316,_____ _____ in a red hat is _____ _____ _____ _____ that is in need of a paint job.,A person _____ _____ _____ _____ _____ walking past a building _____ _____ _____ _____ _____ _____ _____ _____,A person in _____ red _____ is walking past a building _____ _____ in need _____ a _____ job.,0.3158
46,A man is laughing with his hand up in the air and a little boy is watching him and laughing.,_____ _____ is _____ with _____ _____ _____ _____ _____ _____ and _____ _____ _____ is _____ _____ and _____,A man _____ laughing _____ his hand up in the air _____ a little boy _____ watching him _____ laughing.,A man _____ laughing _____ his hand up in the air _____ a little boy _____ watching him _____ laughing.,0.7500,A _____ is _____ with his _____ _____ _____ _____ _____ and a little _____ is _____ _____ and _____,_____ man _____ laughing _____ _____ hand up in the air _____ _____ _____ boy _____ watching him _____ laughing.,_____ man _____ laughing _____ _____ hand up in the air _____ _____ _____ boy _____ watching him _____ laughing.,0.5500,A man is laughing with his hand up in the air and _____ _____ _____ _____ _____ _____ _____ _____,_____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ a little boy is watching him and laughing.,_____ _____ _____ _____ with _____ _____ _____ in _____ air and a little boy is watching him and laughing.,0.4000,A man is laughing with his hand up in the air and _____ _____ _____ _____ _____ _____ _____ _____,_____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ a little boy is watching him and laughing.,A _____ is _____ with his _____ _____ _____ _____ _____ _____ a little boy is watching him and laughing.,0.4000
48,A mountain biker is jumping his bike over a rock as another cyclist stands on the trail watching.,A _____ _____ is _____ _____ _____ over a rock as _____ _____ stands _____ _____ _____ _____,_____ mountain biker _____ jumping his bike _____ _____ _____ _____ another cyclist _____ on the trail watching.,_____ mountain biker _____ jumping his bike _____ _____ _____ _____ another cyclist _____ on the trail watching.,0.6111,A _____ _____ is jumping his bike over a rock as another _____ _____ _____ _____ _____ _____,_____ mountain biker _____ _____ _____ _____ _____ _____ _____ _____ _____ cyclist stands on the trail watching.,_____ mountain biker is jumping _____ _____ _____ _____ _____ _____ _____ cyclist stands on the trail watching.,0.4444,A _____ _____ is jumping his _____ over a rock as another cyclist stands on the _____ watching.,_____ mountain biker _____ _____ _____ bike _____ _____ _____ _____ _____ _____ _____ _____ _____ trail _____,_____ mountain biker _____ jumping his bike over a rock as _____ cyclist _____ on the trail watching.,0.2222,A _____ _____ is _____ _____ _____ _____ _____ _____ as _____ _____ _____ _____ _____ _____ _____,_____ mountain biker _____ jumping his bike over a rock _____ another cyclist stands on the trail watching.,_____ mountain biker _____ jumping his bike over a rock _____ another cyclist stands on the trail watching.,0.8333
