id,gold_label,pred_original_base,pred_original_nec,pred_original_nec_ctrl,pred_original_suff,pred_original_suff_ctrl,coverage_original,score_original_nec_flip,score_original_nec_ctrl_flip,score_original_suff_stay,score_original_suff_ctrl_stay,pred_lexical_base,pred_lexical_nec,pred_lexical_nec_ctrl,pred_lexical_suff,pred_lexical_suff_ctrl,coverage_lexical,score_lexical_nec_flip,score_lexical_nec_ctrl_flip,score_lexical_suff_stay,score_lexical_suff_ctrl_stay,pred_syntactic_base,pred_syntactic_nec,pred_syntactic_nec_ctrl,pred_syntactic_suff,pred_syntactic_suff_ctrl,coverage_syntactic,score_syntactic_nec_flip,score_syntactic_nec_ctrl_flip,score_syntactic_suff_stay,score_syntactic_suff_ctrl_stay,pred_pragmatic_base,pred_pragmatic_nec,pred_pragmatic_nec_ctrl,pred_pragmatic_suff,pred_pragmatic_suff_ctrl,coverage_pragmatic,score_pragmatic_nec_flip,score_pragmatic_nec_ctrl_flip,score_pragmatic_suff_stay,score_pragmatic_suff_ctrl_stay
493,contradiction,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1,contradiction,unknown,neutral,contradiction,contradiction,1.0000,0,1,1,1,neutral,neutral,neutral,neutral,neutral,0.6923,0,0,1,1,neutral,unknown,unknown,unknown,neutral,0.7692,0,0,0,1
495,neutral,neutral,neutral,neutral,neutral,neutral,0.6000,0,0,1,1,neutral,unknown,unknown,unknown,entailment,0.6000,0,0,0,0,neutral,entailment,neutral,entailment,entailment,1.0000,1,0,0,0,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1
496,contradiction,neutral,neutral,neutral,neutral,neutral,0.4375,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5625,0,0,1,1,neutral,contradiction,neutral,neutral,unknown,0.3750,1,0,1,0,neutral,entailment,neutral,neutral,unknown,0.4375,1,0,1,0
497,neutral,neutral,entailment,neutral,neutral,neutral,0.1905,1,0,1,1,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.1429,0,0,1,1,neutral,neutral,neutral,neutral,unknown,0.1429,0,0,1,0
499,contradiction,contradiction,neutral,neutral,neutral,unknown,0.1333,1,1,0,0,contradiction,neutral,neutral,neutral,neutral,0.4000,1,1,0,0,contradiction,neutral,neutral,neutral,unknown,0.1333,1,1,0,0,contradiction,unknown,unknown,unknown,unknown,0.4667,0,0,0,0
500,contradiction,neutral,neutral,neutral,unknown,unknown,0.0833,0,0,0,0,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,unknown,0.9167,0,0,1,0,neutral,unknown,unknown,unknown,neutral,0.8333,0,0,0,1
501,neutral,entailment,neutral,neutral,entailment,neutral,0.8000,1,1,1,0,entailment,neutral,neutral,neutral,neutral,0.6000,1,1,0,0,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,entailment,neutral,entailment,neutral,neutral,0.5000,1,0,0,0
502,neutral,neutral,neutral,neutral,neutral,entailment,0.5455,0,0,1,0,neutral,neutral,neutral,neutral,neutral,0.8182,0,0,1,1,neutral,neutral,neutral,unknown,unknown,0.5455,0,0,0,0,neutral,neutral,neutral,neutral,neutral,0.8182,0,0,1,1
503,entailment,entailment,neutral,entailment,entailment,entailment,0.6364,1,0,1,1,entailment,entailment,entailment,entailment,entailment,0.3636,0,0,1,1,entailment,neutral,entailment,entailment,entailment,0.1818,1,0,1,1,entailment,unknown,contradiction,entailment,neutral,0.6364,0,1,1,0
504,neutral,neutral,neutral,neutral,neutral,neutral,0.2000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4000,0,0,1,1,neutral,neutral,unknown,unknown,neutral,0.7333,0,0,0,1,neutral,unknown,unknown,neutral,neutral,0.4000,0,0,1,1
505,contradiction,neutral,neutral,neutral,neutral,entailment,0.4286,0,0,1,0,entailment,neutral,entailment,entailment,neutral,0.2857,1,0,1,0,neutral,neutral,neutral,neutral,unknown,0.2857,0,0,1,0,neutral,entailment,neutral,unknown,unknown,0.1429,1,0,0,0
506,entailment,entailment,neutral,neutral,entailment,neutral,0.3571,1,1,1,0,entailment,neutral,entailment,neutral,neutral,0.2143,1,0,0,0,entailment,neutral,entailment,entailment,neutral,0.4286,1,0,1,0,entailment,unknown,entailment,entailment,neutral,0.4286,0,0,1,0
507,contradiction,contradiction,neutral,neutral,neutral,neutral,0.1250,1,1,0,0,contradiction,contradiction,neutral,unknown,unknown,0.1250,0,1,0,0,neutral,neutral,neutral,neutral,neutral,0.7500,0,0,1,1,neutral,neutral,neutral,contradiction,neutral,0.6250,0,0,0,1
508,contradiction,neutral,neutral,neutral,contradiction,neutral,0.4375,0,0,0,1,neutral,contradiction,contradiction,neutral,neutral,0.4375,1,1,1,1,neutral,neutral,neutral,neutral,neutral,0.5625,0,0,1,1,neutral,neutral,neutral,neutral,contradiction,0.1250,0,0,1,0
509,neutral,entailment,neutral,entailment,neutral,entailment,0.4000,1,0,0,1,neutral,neutral,neutral,neutral,neutral,0.6667,0,0,1,1,entailment,unknown,entailment,neutral,entailment,0.4667,0,0,0,1,neutral,unknown,neutral,entailment,neutral,0.4667,0,0,0,1
510,neutral,neutral,neutral,neutral,neutral,unknown,0.2308,0,0,1,0,neutral,neutral,neutral,neutral,unknown,0.2308,0,0,1,0,neutral,neutral,neutral,neutral,neutral,0.2308,0,0,1,1,neutral,neutral,neutral,unknown,unknown,0.2308,0,0,0,0
511,entailment,entailment,neutral,entailment,entailment,entailment,0.4000,1,0,1,1,entailment,neutral,entailment,entailment,neutral,0.5333,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.5333,1,0,1,1,entailment,neutral,unknown,unknown,entailment,0.5333,1,0,0,1
512,entailment,entailment,neutral,entailment,entailment,neutral,0.7500,1,0,1,0,entailment,unknown,entailment,entailment,entailment,0.7500,0,0,1,1,entailment,neutral,entailment,entailment,entailment,0.6250,1,0,1,1,entailment,unknown,unknown,unknown,entailment,0.6250,0,0,0,1
513,neutral,neutral,neutral,neutral,neutral,neutral,0.4286,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4286,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.8571,0,0,1,1
514,neutral,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,unknown,unknown,neutral,0.5385,0,0,0,1,neutral,neutral,neutral,neutral,neutral,0.6923,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8462,0,0,1,1
516,entailment,entailment,neutral,neutral,neutral,entailment,0.9167,1,1,0,1,entailment,entailment,entailment,neutral,neutral,0.9167,0,0,0,0,entailment,entailment,neutral,neutral,entailment,0.9167,0,1,0,1,entailment,entailment,unknown,neutral,unknown,0.3333,0,0,0,0
517,contradiction,neutral,unknown,neutral,neutral,neutral,0.7000,0,0,1,1,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,unknown,unknown,unknown,unknown,0.5000,0,0,0,0,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1
519,contradiction,neutral,neutral,neutral,neutral,neutral,0.2500,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.9375,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,unknown,neutral,neutral,unknown,0.2500,0,0,1,0
524,entailment,entailment,entailment,entailment,entailment,entailment,0.3333,0,0,1,1,entailment,entailment,entailment,entailment,entailment,0.8333,0,0,1,1,entailment,entailment,entailment,entailment,entailment,0.3333,0,0,1,1,entailment,neutral,entailment,entailment,entailment,0.3333,1,0,1,1
526,contradiction,neutral,contradiction,neutral,neutral,neutral,0.3846,1,0,1,1,neutral,unknown,neutral,neutral,neutral,0.5385,0,0,1,1,contradiction,neutral,unknown,unknown,contradiction,0.3846,1,0,0,1,neutral,neutral,neutral,neutral,neutral,0.3846,0,0,1,1
529,neutral,neutral,neutral,neutral,entailment,unknown,0.1250,0,0,0,0,entailment,neutral,neutral,neutral,neutral,0.5000,1,1,0,0,entailment,neutral,entailment,entailment,neutral,0.2500,1,0,1,0,entailment,neutral,neutral,unknown,neutral,0.3125,1,1,0,0
530,neutral,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,neutral,neutral,neutral,neutral,unknown,0.3333,0,0,1,0,neutral,neutral,unknown,neutral,unknown,0.3333,0,0,1,0
531,entailment,entailment,neutral,entailment,entailment,entailment,0.1818,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.3636,1,0,1,1,entailment,neutral,entailment,unknown,unknown,0.1818,1,0,0,0,entailment,unknown,entailment,unknown,entailment,0.3636,0,0,0,1
532,entailment,entailment,neutral,entailment,entailment,entailment,0.4545,1,0,1,1,entailment,entailment,entailment,entailment,entailment,0.6364,0,0,1,1,entailment,entailment,entailment,entailment,entailment,0.4545,0,0,1,1,entailment,neutral,neutral,neutral,entailment,0.6364,1,1,0,1
535,contradiction,neutral,neutral,neutral,unknown,unknown,0.2000,0,0,0,0,neutral,neutral,neutral,neutral,unknown,0.2000,0,0,1,0,neutral,neutral,neutral,neutral,entailment,0.1000,0,0,1,0,neutral,neutral,neutral,unknown,unknown,0.1000,0,0,0,0
538,entailment,entailment,entailment,entailment,entailment,unknown,0.3750,0,0,1,0,entailment,entailment,neutral,unknown,unknown,0.2500,0,1,0,0,neutral,neutral,neutral,unknown,unknown,0.2500,0,0,0,0,entailment,unknown,neutral,unknown,unknown,0.2500,0,1,0,0
539,neutral,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,unknown,unknown,0.0500,0,0,0,0,neutral,neutral,neutral,unknown,unknown,0.2000,0,0,0,0,neutral,neutral,neutral,unknown,unknown,0.1500,0,0,0,0
540,contradiction,contradiction,neutral,contradiction,contradiction,contradiction,1.0000,1,0,1,1,contradiction,entailment,contradiction,contradiction,contradiction,1.0000,1,0,1,1,contradiction,neutral,contradiction,contradiction,contradiction,0.6250,1,0,1,1,contradiction,unknown,contradiction,contradiction,contradiction,1.0000,0,0,1,1
541,neutral,neutral,neutral,neutral,neutral,neutral,0.2727,0,0,1,1,neutral,neutral,neutral,unknown,entailment,0.3636,0,0,0,0,entailment,unknown,neutral,entailment,entailment,0.5455,0,1,1,1,neutral,unknown,neutral,neutral,entailment,0.9091,0,0,1,0
542,contradiction,contradiction,neutral,contradiction,contradiction,neutral,0.1429,1,0,1,0,contradiction,neutral,contradiction,unknown,unknown,0.0714,1,0,0,0,contradiction,neutral,contradiction,unknown,unknown,0.0714,1,0,0,0,contradiction,neutral,contradiction,unknown,unknown,0.0714,1,0,0,0
543,contradiction,neutral,entailment,neutral,neutral,neutral,0.6250,1,0,1,1,neutral,neutral,neutral,unknown,neutral,0.3750,0,0,0,1,neutral,unknown,neutral,neutral,unknown,0.5000,0,0,1,0,neutral,neutral,neutral,unknown,entailment,0.3750,0,0,0,0
544,neutral,neutral,neutral,entailment,neutral,unknown,0.2500,0,1,1,0,entailment,neutral,neutral,neutral,entailment,0.2500,1,1,0,1,entailment,neutral,neutral,neutral,entailment,0.3750,1,1,0,1,neutral,unknown,neutral,neutral,entailment,0.3750,0,0,1,0
545,contradiction,neutral,neutral,neutral,neutral,neutral,0.3571,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6429,0,0,1,1,neutral,neutral,neutral,neutral,unknown,0.2143,0,0,1,0,contradiction,unknown,neutral,unknown,unknown,0.3571,0,1,0,0
546,neutral,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.8000,0,0,1,1
547,entailment,entailment,neutral,entailment,entailment,unknown,0.2941,1,0,1,0,entailment,neutral,entailment,neutral,entailment,0.2353,1,0,0,1,entailment,entailment,neutral,entailment,neutral,0.3529,0,1,1,0,entailment,neutral,entailment,entailment,neutral,0.2941,1,0,1,0
548,neutral,neutral,neutral,neutral,neutral,neutral,0.4615,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.8462,0,0,1,1,neutral,neutral,neutral,neutral,unknown,0.3846,0,0,1,0,neutral,neutral,neutral,unknown,unknown,0.3846,0,0,0,0
549,entailment,neutral,neutral,neutral,neutral,neutral,0.1667,0,0,1,1,neutral,neutral,entailment,entailment,neutral,0.4444,0,1,0,1,neutral,neutral,neutral,neutral,unknown,0.1667,0,0,1,0,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1
550,entailment,entailment,neutral,entailment,entailment,unknown,0.2857,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.2857,1,0,1,1,entailment,entailment,unknown,unknown,entailment,0.5000,0,0,0,1,entailment,unknown,unknown,entailment,entailment,0.3571,0,0,1,1
551,entailment,entailment,unknown,entailment,entailment,entailment,0.9167,0,0,1,1,entailment,neutral,entailment,entailment,neutral,0.3333,1,0,1,0,entailment,unknown,entailment,entailment,entailment,0.9167,0,0,1,1,entailment,entailment,entailment,entailment,neutral,0.6667,0,0,1,0
553,entailment,entailment,neutral,entailment,entailment,unknown,0.1000,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.2000,1,0,1,1,entailment,entailment,entailment,entailment,entailment,0.5000,0,0,1,1,entailment,neutral,entailment,entailment,neutral,0.2000,1,0,1,0
555,neutral,neutral,neutral,neutral,neutral,neutral,0.3077,0,0,1,1,neutral,neutral,neutral,neutral,unknown,0.1538,0,0,1,0,entailment,neutral,neutral,neutral,neutral,0.4615,1,1,0,0,neutral,neutral,neutral,neutral,unknown,0.1538,0,0,1,0
556,neutral,entailment,neutral,neutral,neutral,neutral,0.3000,1,1,0,0,entailment,neutral,neutral,neutral,neutral,0.3000,1,1,0,0,neutral,neutral,neutral,neutral,entailment,0.3000,0,0,1,0,entailment,entailment,neutral,entailment,entailment,0.4000,0,1,1,1
557,contradiction,neutral,neutral,neutral,neutral,unknown,0.4286,0,0,1,0,neutral,neutral,neutral,neutral,neutral,0.3571,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3571,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.3571,0,0,1,1
558,neutral,neutral,neutral,entailment,neutral,entailment,0.6250,0,1,1,0,entailment,entailment,neutral,entailment,neutral,0.7500,0,1,1,0,entailment,neutral,entailment,neutral,entailment,0.5000,1,0,0,1,entailment,neutral,neutral,neutral,neutral,0.4375,1,1,0,0
559,contradiction,contradiction,neutral,neutral,contradiction,neutral,0.3000,1,1,1,0,contradiction,neutral,neutral,neutral,neutral,0.4000,1,1,0,0,contradiction,neutral,neutral,contradiction,contradiction,0.3000,1,1,1,1,contradiction,neutral,neutral,contradiction,neutral,0.3000,1,1,1,0
560,contradiction,neutral,neutral,neutral,neutral,neutral,0.6429,0,0,1,1,neutral,neutral,unknown,unknown,neutral,0.6429,0,0,0,1,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.5714,0,0,1,1
561,entailment,entailment,neutral,entailment,entailment,entailment,0.8750,1,0,1,1,entailment,neutral,neutral,neutral,neutral,0.7500,1,1,0,0,entailment,neutral,entailment,entailment,neutral,0.8750,1,0,1,0,entailment,unknown,entailment,entailment,neutral,0.8750,0,0,1,0
562,neutral,neutral,entailment,neutral,neutral,entailment,0.6154,1,0,1,0,neutral,neutral,neutral,neutral,neutral,0.6154,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6154,0,0,1,1,neutral,entailment,neutral,neutral,neutral,0.6154,1,0,1,1
563,contradiction,contradiction,contradiction,contradiction,contradiction,neutral,0.3750,0,0,1,0,contradiction,contradiction,contradiction,neutral,contradiction,0.3750,0,0,0,1,contradiction,contradiction,contradiction,contradiction,contradiction,0.3750,0,0,1,1,contradiction,neutral,neutral,unknown,unknown,0.3750,1,1,0,0
564,contradiction,contradiction,neutral,neutral,neutral,neutral,0.5200,1,1,0,0,contradiction,neutral,neutral,neutral,neutral,0.6800,1,1,0,0,neutral,neutral,neutral,unknown,neutral,0.2400,0,0,0,1,neutral,unknown,neutral,neutral,contradiction,0.5600,0,0,1,0
565,neutral,neutral,entailment,neutral,neutral,entailment,0.7143,1,0,1,0,entailment,unknown,neutral,neutral,neutral,0.8571,0,1,0,0,entailment,unknown,entailment,entailment,entailment,0.7143,0,0,1,1,neutral,neutral,unknown,entailment,unknown,0.7143,0,0,0,0
567,entailment,entailment,neutral,neutral,entailment,entailment,0.4000,1,1,1,1,entailment,neutral,entailment,entailment,neutral,0.4000,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.4000,1,0,1,1,entailment,neutral,entailment,neutral,neutral,0.4000,1,0,0,0
568,contradiction,contradiction,neutral,contradiction,contradiction,contradiction,0.2500,1,0,1,1,contradiction,contradiction,neutral,neutral,neutral,0.2500,0,1,0,0,contradiction,contradiction,contradiction,contradiction,contradiction,0.2000,0,0,1,1,contradiction,neutral,contradiction,contradiction,unknown,0.2500,1,0,1,0
569,neutral,neutral,entailment,neutral,neutral,neutral,0.6000,1,0,1,1,entailment,entailment,neutral,neutral,entailment,0.6000,0,1,0,1,neutral,entailment,neutral,neutral,entailment,1.0000,1,0,1,0,neutral,neutral,neutral,entailment,neutral,0.6000,0,0,0,1
570,contradiction,neutral,neutral,unknown,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,unknown,0.3750,0,0,1,0,entailment,neutral,unknown,unknown,unknown,0.5000,1,0,0,0,neutral,unknown,unknown,unknown,unknown,0.3750,0,0,0,0
573,neutral,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,unknown,neutral,neutral,entailment,1.0000,0,0,1,0,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.2500,0,0,1,1
574,neutral,neutral,neutral,neutral,unknown,unknown,0.2857,0,0,0,0,entailment,entailment,neutral,entailment,unknown,0.2857,0,1,1,0,neutral,unknown,neutral,entailment,entailment,0.8571,0,0,0,0,neutral,unknown,unknown,unknown,neutral,0.5714,0,0,0,1
575,entailment,entailment,neutral,entailment,neutral,entailment,0.3000,1,0,0,1,entailment,neutral,entailment,entailment,unknown,0.3000,1,0,1,0,entailment,neutral,neutral,neutral,neutral,0.3500,1,1,0,0,entailment,neutral,entailment,entailment,unknown,0.3000,1,0,1,0
577,neutral,neutral,neutral,unknown,unknown,neutral,0.5333,0,0,0,1,entailment,neutral,neutral,unknown,unknown,0.1333,1,1,0,0,neutral,neutral,neutral,neutral,neutral,0.7333,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7333,0,0,1,1
578,neutral,entailment,neutral,neutral,entailment,entailment,0.4000,1,1,1,1,entailment,entailment,entailment,entailment,entailment,0.6000,0,0,1,1,entailment,entailment,entailment,neutral,neutral,0.5000,0,0,0,0,entailment,entailment,entailment,entailment,neutral,0.5000,0,0,1,0
579,contradiction,neutral,neutral,neutral,neutral,neutral,0.6429,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7143,0,0,1,1,neutral,neutral,contradiction,neutral,neutral,0.7857,0,1,1,1,neutral,unknown,neutral,neutral,neutral,0.6429,0,0,1,1
580,contradiction,neutral,unknown,neutral,neutral,neutral,0.8333,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.8333,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.7500,0,0,1,1,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1
581,entailment,entailment,neutral,entailment,entailment,entailment,0.7000,1,0,1,1,entailment,neutral,entailment,entailment,neutral,0.4000,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.5000,1,0,1,1,entailment,entailment,entailment,entailment,entailment,0.7000,0,0,1,1
583,entailment,entailment,neutral,entailment,entailment,entailment,0.5556,1,0,1,1,entailment,entailment,entailment,entailment,entailment,0.7778,0,0,1,1,entailment,neutral,neutral,entailment,entailment,0.2222,1,1,1,1,entailment,entailment,entailment,unknown,unknown,0.3333,0,0,0,0
584,neutral,neutral,entailment,entailment,entailment,neutral,0.8571,1,1,0,1,neutral,entailment,entailment,entailment,entailment,1.0000,1,1,0,0,entailment,unknown,neutral,entailment,entailment,1.0000,0,1,1,1,neutral,entailment,neutral,neutral,neutral,0.8571,1,0,1,1
586,entailment,entailment,neutral,entailment,entailment,neutral,0.4444,1,0,1,0,entailment,unknown,entailment,entailment,entailment,0.8889,0,0,1,1,entailment,entailment,neutral,entailment,entailment,0.3333,0,1,1,1,entailment,entailment,entailment,entailment,entailment,0.5556,0,0,1,1
587,contradiction,neutral,neutral,neutral,neutral,neutral,0.2000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.7000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.6000,0,0,1,1,neutral,neutral,neutral,unknown,unknown,0.2000,0,0,0,0
588,neutral,entailment,neutral,neutral,entailment,neutral,0.5000,1,1,1,0,entailment,neutral,entailment,entailment,neutral,0.5000,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.5000,1,0,1,0,neutral,unknown,entailment,entailment,neutral,0.6000,0,1,0,1
589,contradiction,neutral,unknown,neutral,neutral,neutral,0.7778,0,0,1,1,neutral,neutral,unknown,neutral,unknown,0.6111,0,0,1,0,neutral,unknown,neutral,neutral,neutral,0.8333,0,0,1,1,neutral,unknown,contradiction,contradiction,neutral,0.7778,0,1,0,1
590,neutral,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,unknown,neutral,neutral,neutral,0.7273,0,0,1,1,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,unknown,unknown,unknown,neutral,0.9091,0,0,0,1
591,contradiction,neutral,neutral,neutral,neutral,neutral,0.4000,0,0,1,1,neutral,entailment,neutral,neutral,neutral,0.4000,1,0,1,1,entailment,neutral,neutral,neutral,neutral,0.4000,1,1,0,0,neutral,neutral,neutral,neutral,neutral,0.4000,0,0,1,1
592,entailment,entailment,neutral,entailment,entailment,entailment,0.4000,1,0,1,1,entailment,entailment,entailment,entailment,entailment,0.4000,0,0,1,1,entailment,entailment,entailment,entailment,entailment,0.4000,0,0,1,1,entailment,neutral,entailment,entailment,neutral,0.5000,1,0,1,0
593,neutral,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1,neutral,neutral,neutral,neutral,neutral,0.4000,0,0,1,1,neutral,neutral,neutral,entailment,entailment,0.0000,0,0,0,0,neutral,neutral,neutral,unknown,neutral,0.5000,0,0,0,1
594,neutral,neutral,neutral,neutral,neutral,neutral,0.3333,0,0,1,1,entailment,neutral,entailment,entailment,entailment,0.4000,1,0,1,1,neutral,entailment,neutral,neutral,entailment,0.6000,1,0,1,0,entailment,neutral,neutral,neutral,neutral,0.6667,1,1,0,0
596,entailment,entailment,neutral,entailment,entailment,neutral,0.5714,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.5714,1,0,1,1,entailment,neutral,entailment,entailment,neutral,0.2857,1,0,1,0,entailment,unknown,entailment,entailment,entailment,1.0000,0,0,1,1
597,neutral,entailment,neutral,entailment,neutral,entailment,0.4444,1,0,0,1,entailment,neutral,neutral,entailment,entailment,0.4444,1,1,1,1,neutral,unknown,unknown,unknown,unknown,0.6667,0,0,0,0,entailment,neutral,neutral,entailment,unknown,0.4444,1,1,1,0
598,contradiction,neutral,unknown,neutral,neutral,neutral,0.7692,0,0,1,1,neutral,neutral,neutral,neutral,entailment,0.4615,0,0,1,0,contradiction,neutral,neutral,neutral,neutral,0.6923,1,1,0,0,neutral,neutral,unknown,unknown,neutral,0.3077,0,0,0,1
599,neutral,neutral,neutral,neutral,neutral,neutral,0.4615,0,0,1,1,neutral,neutral,entailment,neutral,neutral,0.4615,0,1,1,1,neutral,neutral,neutral,neutral,neutral,0.4615,0,0,1,1,entailment,neutral,unknown,unknown,unknown,0.4615,1,0,0,0
600,entailment,entailment,entailment,entailment,entailment,entailment,0.1538,0,0,1,1,entailment,entailment,entailment,entailment,entailment,0.1538,0,0,1,1,entailment,entailment,entailment,entailment,unknown,0.1538,0,0,1,0,entailment,entailment,entailment,entailment,entailment,0.3846,0,0,1,1
602,entailment,entailment,neutral,entailment,entailment,entailment,0.4000,1,0,1,1,entailment,neutral,neutral,entailment,entailment,0.2667,1,1,1,1,entailment,neutral,entailment,entailment,entailment,0.4000,1,0,1,1,entailment,neutral,entailment,entailment,unknown,0.4000,1,0,1,0
603,entailment,entailment,neutral,entailment,entailment,neutral,0.7000,1,0,1,0,entailment,neutral,entailment,entailment,entailment,0.6500,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.1000,1,0,1,1,entailment,neutral,entailment,entailment,entailment,0.7000,1,0,1,1
604,neutral,neutral,neutral,neutral,unknown,unknown,0.1333,0,0,0,0,contradiction,neutral,neutral,neutral,neutral,0.1333,1,1,0,0,contradiction,neutral,neutral,unknown,unknown,0.1333,1,1,0,0,contradiction,neutral,contradiction,unknown,unknown,0.1333,1,0,0,0
605,neutral,neutral,neutral,neutral,neutral,neutral,0.3846,0,0,1,1,entailment,neutral,neutral,neutral,neutral,0.2308,1,1,0,0,neutral,neutral,entailment,entailment,neutral,0.3846,0,1,0,1,entailment,neutral,entailment,neutral,entailment,0.5385,1,0,0,1
606,neutral,entailment,entailment,entailment,neutral,unknown,0.1905,0,0,0,0,entailment,entailment,neutral,entailment,entailment,0.5238,0,1,1,1,entailment,neutral,entailment,entailment,entailment,0.5238,1,0,1,1,entailment,entailment,neutral,entailment,entailment,0.5714,0,1,1,1
607,entailment,entailment,neutral,entailment,entailment,neutral,0.5714,1,0,1,0,entailment,entailment,entailment,entailment,neutral,0.7143,0,0,1,0,neutral,unknown,entailment,entailment,entailment,0.8571,0,1,0,0,neutral,unknown,entailment,entailment,unknown,0.8571,0,1,0,0
609,neutral,neutral,unknown,neutral,neutral,neutral,1.0000,0,0,1,1,entailment,neutral,entailment,neutral,entailment,1.0000,1,0,0,1,neutral,entailment,unknown,unknown,unknown,0.6667,1,0,0,0,neutral,neutral,neutral,neutral,neutral,0.5000,0,0,1,1
610,entailment,entailment,neutral,entailment,neutral,entailment,0.3750,1,0,0,1,entailment,neutral,entailment,entailment,entailment,0.2500,1,0,1,1,entailment,neutral,neutral,entailment,neutral,0.3750,1,1,1,0,entailment,unknown,entailment,entailment,unknown,0.3750,0,0,1,0
611,entailment,entailment,neutral,entailment,entailment,entailment,0.4706,1,0,1,1,entailment,neutral,entailment,entailment,neutral,0.5294,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.4706,1,0,1,0,entailment,neutral,entailment,entailment,neutral,0.4706,1,0,1,0
612,neutral,neutral,entailment,neutral,neutral,neutral,0.8571,1,0,1,1,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,entailment,neutral,neutral,neutral,0.7143,1,0,1,1,neutral,neutral,neutral,unknown,neutral,0.4286,0,0,0,1
613,entailment,entailment,neutral,entailment,entailment,neutral,0.6667,1,0,1,0,entailment,entailment,entailment,entailment,neutral,0.6667,0,0,1,0,entailment,neutral,neutral,neutral,neutral,0.5556,1,1,0,0,entailment,unknown,entailment,entailment,neutral,0.6667,0,0,1,0
614,neutral,neutral,neutral,neutral,neutral,neutral,0.7143,0,0,1,1,neutral,neutral,neutral,entailment,entailment,0.2857,0,0,0,0,neutral,neutral,neutral,neutral,neutral,1.0000,0,0,1,1,neutral,neutral,neutral,unknown,neutral,0.4286,0,0,0,1
